ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-515887,Source2,2,2022-09-06 06:30:51,2022-09-06 07:16:03,40.801346,-73.33206899999998,,,0.0,Crash on I-495 Eastbound after Exit 51 NY-231.,Long Island Expy,Huntington Station,Suffolk,NY,11746,US,US/Eastern,KFRG,2022-09-06 06:29:00,74.0,74.0,91.0,29.92,5.0,SSW,9.0,0.05,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515888,Source2,2,2022-09-06 05:46:19,2022-09-06 06:30:44,36.132488,-86.727615,,,0.0,Right hand shoulder blocked due to crash on I-24 Westbound at Exits 52 / I-440.,I-24,Nashville,Davidson,TN,37210,US,US/Central,KBNA,2022-09-06 05:53:00,70.0,70.0,87.0,29.38,8.0,VAR,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515889,Source2,1,2022-09-06 07:06:26,2022-09-06 07:59:32,28.53912,-81.475815,,,0.0,Turning lane blocked due to crash on Hiawassee Rd at CR-526 Old Winter Garden Rd.,Old Winter Garden Rd,Orlando,Orange,FL,32835,US,US/Eastern,KORL,2022-09-06 06:53:00,79.0,79.0,90.0,29.9,10.0,CALM,0.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515890,Source3,1,2022-09-06 07:34:51,2022-09-06 08:04:36,35.124569,-85.125313,,,0.0,Crash on TN-58 at Harrison Park Dr.,Harrison Park Dr,Harrison,Hamilton,TN,37341-9621,US,US/Eastern,KCHA,2022-09-06 07:53:00,72.0,72.0,93.0,29.33,2.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515892,Source2,2,2022-09-06 06:33:07,2022-09-06 07:20:46,25.784376,-80.26683,,,0.0,Three lanes blocked due to crash on FL-836-TOLL Westbound at FL-953 Le Jeune Rd.,SR-836-TOLL,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,2022-09-06 06:53:00,81.0,81.0,88.0,30.0,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515893,Source2,1,2022-09-06 07:30:14,2022-09-06 07:59:57,42.932468,-85.718651,,,0.0,Crash on I-196-BR Chicago Dr at Jiffy Ave.,Chicago Dr SW,Wyoming,Kent,MI,49519-1214,US,US/Eastern,KGRR,2022-09-06 07:53:00,62.0,62.0,86.0,29.17,10.0,ENE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515894,Source2,3,2022-09-06 06:06:36,2022-09-06 07:06:33,41.688717,-87.599983,,,0.0,Lane blocked due to crash on I-94 Bishop Ford Fwy Westbound at Exit 66 111th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-09-06 05:53:00,71.0,71.0,78.0,29.42,10.0,N,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515895,Source2,1,2022-09-06 06:34:13,2022-09-06 07:03:55,32.78764,-96.783112,,,0.0,Crash on Nussbaumer St at Cbd/Fair Park Link.,Nussbaumer St,Dallas,Dallas,TX,75226,US,US/Central,KDAL,2022-09-06 06:53:00,77.0,77.0,79.0,29.47,10.0,SSE,3.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515896,Source2,3,2022-09-06 07:51:23,2022-09-06 08:37:34,42.49025,-83.28556800000001,,,0.0,Left hand shoulder blocked and left lane blocked due to crash on I-696 Eastbound at US-24 Telegraph Rd.,I-696 W,Southfield,Oakland,MI,48034,US,US/Eastern,KVLL,2022-09-06 07:55:00,66.0,66.0,86.0,29.35,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515897,Source2,1,2022-09-06 07:17:37,2022-09-06 08:06:35,41.109894,-73.801208,,,0.0,Right hand shoulder blocked due to crash on Taconic State Pkwy Southbound at Exit 3 Saw Mill Pkwy Exit 26.,Saw Mill Pkwy,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2022-09-06 06:56:00,72.0,72.0,93.0,29.54,2.0,S,3.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515898,Source2,2,2022-09-06 06:55:48,2022-09-06 07:40:47,35.216919,-90.03022800000002,,,0.0,Two lanes blocked due to crash on US-51 Thomas St Northbound at Frayser Blvd.,Thomas St,Memphis,Shelby,TN,38127-5062,US,US/Central,KNQA,2022-09-06 06:50:00,70.0,70.0,100.0,29.7,6.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515899,Source2,3,2022-09-06 06:30:08,2022-09-06 06:59:46,34.630707,-86.872284,,,0.0,Lane blocked due to crash on I-565 Eastbound near Exit 2 AL-20.,I-565,Madison,Limestone,AL,35756,US,US/Central,KHSV,2022-09-06 06:53:00,71.0,71.0,100.0,29.38,5.0,SSE,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515900,Source2,1,2022-09-06 06:37:12,2022-09-06 07:06:44,30.23485,-92.107422,,,0.0,Crash on US-90 Cameron St at LA-93 Apollo Dr.,Cameron St,Scott,Lafayette,LA,70583,US,US/Central,KLFT,2022-09-06 06:53:00,77.0,77.0,94.0,30.0,10.0,CALM,0.0,0.02,Rain,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day
A-515903,Source2,1,2022-09-06 07:40:51,2022-09-06 08:09:23,27.593840000000004,-82.425522,,,0.0,Crash on CR-6 97th St at US-301.,US Highway 301 N,Parrish,Manatee,FL,34219-8421,US,US/Eastern,KSRQ,2022-09-06 07:53:00,79.0,79.0,90.0,29.98,10.0,E,5.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515904,Source2,1,2022-09-06 06:16:05,2022-09-06 07:04:56,30.402321,-97.657372,,,0.0,Crash on FM-734 Parmer Ln at Ridge Blvd.,Tech Ridge Blvd,Austin,Travis,TX,78753,US,US/Central,KATT,2022-09-06 05:51:00,73.0,73.0,90.0,29.32,10.0,VAR,3.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-515905,Source2,3,2022-09-06 06:34:51,2022-09-06 07:20:05,39.260612,-76.576775,,,0.0,Lane blocked and queueing traffic due to crash on I-95 Southbound after Exit 56 Keith Ave.,I-95,Baltimore,Baltimore (City),MD,21230,US,US/Eastern,KDMH,2022-09-06 05:54:00,73.0,,90.0,29.91,,,,0.37,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515906,Source2,1,2022-09-06 06:59:30,2022-09-06 08:34:00,40.13118,-76.563637,,,0.0,Crash on PA-230 Main St at Cloverleaf Rd.,S Market St,Elizabethtown,Lancaster,PA,17022-9322,US,US/Eastern,KMDT,2022-09-06 06:56:00,70.0,70.0,93.0,29.62,5.0,CALM,0.0,0.13,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515908,Source2,2,2022-09-06 07:17:38,2022-09-06 08:02:07,35.812737,-78.737473,,,0.0,Crash on I-40 Westbound at Exit 289 Wade Ave.,I-40 W,Raleigh,Wake,NC,27607,US,US/Eastern,KRDU,2022-09-06 06:51:00,76.0,76.0,97.0,29.57,3.0,SW,6.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515910,Source3,1,2022-09-06 07:37:09,2022-09-06 08:06:57,33.010891,-80.104881,,,0.0,Crash on Ponderosa Dr at Tall Pines Rd.,Tall Pines Rd,Ladson,Berkeley,SC,29456-3189,US,US/Eastern,KCHS,2022-09-06 07:56:00,80.0,80.0,87.0,29.97,10.0,WSW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515911,Source2,1,2022-09-06 07:57:56,2022-09-06 08:57:35,33.478157,-81.984741,,,0.0,Crash on 15th St both ways at St Lukes St.,15th St,Augusta,Richmond,GA,30904,US,US/Eastern,KDNL,2022-09-06 07:53:00,74.0,74.0,93.0,29.59,10.0,W,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515912,Source2,1,2022-09-06 07:57:30,2022-09-06 08:56:05,27.94508900000001,-82.28582,,,0.0,Crash on Parsons Ave at Clay Ave.,N Parsons Ave,Brandon,Hillsborough,FL,33510,US,US/Eastern,KVDF,2022-09-06 07:55:00,,,,30.03,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515913,Source2,1,2022-09-06 07:57:30,2022-09-06 08:26:05,28.080626,-82.420532,,,0.0,Crash on CR-581 Bruce B Downs Blvd near Caribbean Breeze Dr.,Bruce B Downs Blvd,Tampa,Hillsborough,FL,33613,US,US/Eastern,KVDF,2022-09-06 07:55:00,,,,30.03,10.0,CALM,0.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515914,Source2,1,2022-09-06 06:57:14,2022-09-06 07:25:08,30.456079,-97.665688,,,0.0,Crash on Grand Avenue Pkwy at I-35.,Grand Avenue Pkwy,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2022-09-06 06:55:00,70.0,70.0,100.0,29.37,9.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-515915,Source3,1,2022-09-06 07:19:47,2022-09-06 08:04:29,35.112572,-80.884827,,,0.0,Crash on Westinghouse Blvd at Crump Rd.,Crump Rd,Charlotte,Mecklenburg,NC,28273-7250,US,US/Eastern,KCLT,2022-09-06 07:36:00,74.0,74.0,93.0,29.22,10.0,SW,5.0,0.0,Snow,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-515916,Source2,2,2022-09-06 07:00:42,2022-09-06 07:29:52,29.503805,-98.549377,,,0.0,Crash on I-10 Westbound near Exits 563 I-410.,McDermott Fwy,San Antonio,Bexar,TX,78229,US,US/Central,KSAT,2022-09-06 06:51:00,74.0,74.0,87.0,29.18,10.0,WSW,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515917,Source2,1,2022-09-06 07:59:50,2022-09-06 08:29:24,36.72039,-76.243301,,,0.0,Crash on Callison Dr both ways at Hall Dr.,Hall Dr,Chesapeake,Chesapeake (City),VA,23322-5208,US,US/Eastern,KNFE,2022-09-06 07:56:00,78.0,78.0,84.0,29.95,10.0,SSW,9.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515918,Source2,1,2022-09-06 07:59:48,2022-09-06 08:28:42,26.78607,-81.760536,,,0.0,Crash on FL-31 at Horseshoe Rd.,Horseshoe Rd,Punta Gorda,Charlotte,FL,33982-7606,US,US/Eastern,KPGD,2022-09-06 07:53:00,80.0,80.0,94.0,30.02,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515920,Source2,1,2022-09-06 07:35:19,2022-09-06 08:33:00,40.37936,-79.80699200000002,,,0.0,Crash on US-30 Lincoln Hwy at 3rd Ave.,Lincoln Hwy,East Mc Keesport,Allegheny,PA,15035-1365,US,US/Eastern,KAGC,2022-09-06 07:41:00,67.0,67.0,97.0,28.68,1.0,NW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515921,Source2,3,2022-09-06 07:06:23,2022-09-06 07:35:45,32.796089,-96.690987,,,0.0,Two lanes blocked due to crash on I-30 Eastbound at Exits 53A Buckner Blvd.,I-30,Dallas,Dallas,TX,75228,US,US/Central,KDAL,2022-09-06 06:53:00,77.0,77.0,79.0,29.47,10.0,SSE,3.0,0.0,Mostly Cloud,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515922,Source2,2,2022-09-06 08:06:54,2022-09-06 08:36:21,35.20208,-80.787064,,,0.0,Lane blocked due to crash on US-74 Independence Blvd Westbound at Exits 245A 245B Eastway Dr.,E Independence Blvd,Charlotte,Mecklenburg,NC,28205,US,US/Eastern,KCLT,2022-09-06 07:52:00,74.0,74.0,93.0,29.22,9.0,SW,5.0,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515923,Source2,1,2022-09-06 08:07:49,2022-09-06 08:39:00,35.23185,-80.818962,,,0.0,Lane blocked due to crash on 18th St at Seigle Ave.,Seigle Ave,Charlotte,Mecklenburg,NC,28205-2664,US,US/Eastern,KCLT,2022-09-06 07:52:00,74.0,74.0,93.0,29.22,9.0,SW,5.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515924,Source2,1,2022-09-06 07:12:14,2022-09-06 07:41:54,38.773567,-90.36261,,,0.0,Crash on US-67 Lindbergh Blvd near I-270 Exit 25.,<![CDATA[6222 N Lindbergh & Brookes Dr]]>,Hazelwood,St Louis,MO,63042,US,US/Central,KSTL,2022-09-06 07:20:00,70.0,70.0,90.0,29.42,7.0,NNW,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515925,Source2,1,2022-09-06 07:13:51,2022-09-06 07:43:36,32.778988,-96.737717,,,0.0,Crash on Dolphin Rd at Mingo St.,Dolphin Rd,Dallas,Dallas,TX,75223-3516,US,US/Central,KDAL,2022-09-06 06:53:00,77.0,77.0,79.0,29.47,10.0,SSE,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515926,Source2,1,2022-09-06 06:28:37,2022-09-06 07:13:46,36.30759000000001,-82.515839,,,0.0,Crash on Hairetown Rd at TN-81.,TN-81 N,Jonesborough,Washington,TN,37659,US,US/Eastern,KTRI,2022-09-06 06:53:00,71.0,71.0,96.0,28.44,10.0,SW,3.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515927,Source3,1,2022-09-06 06:33:36,2022-09-06 07:17:39,32.98160900000001,-80.45307199999998,,,0.0,Crash on Red Oak Rd at Timber Bay Dr.,Red Oak Rd,Cottageville,Colleton,SC,29435-3813,US,US/Eastern,KRBW,2022-09-06 06:35:00,73.0,73.0,100.0,29.91,10.0,SW,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515928,Source2,1,2022-09-06 06:44:48,2022-09-06 07:14:29,41.957996,-71.029816,,,0.0,Crash on MA-24 Southbound near I-495.,MA-24 S,Bridgewater,Plymouth,MA,02324,US,US/Eastern,KTAN,2022-09-06 06:52:00,,,,30.05,,,,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515929,Source2,3,2022-09-06 06:11:42,2022-09-06 07:11:27,42.228058,-71.012711,,,0.0,HOV lane blocked due to crash on I-93 Northbound near MA-3.,MA-3 N,Braintree,Norfolk,MA,02184,US,US/Eastern,KMQE,2022-09-06 05:53:00,64.0,64.0,96.0,30.05,5.0,NE,5.0,0.14,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515930,Source2,1,2022-09-06 06:14:19,2022-09-06 06:44:00,42.366226,-71.06591800000002,,,0.0,Crash on Storrow Dr Eastbound at Leverett Circle.,Martha Rd,Boston,Suffolk,MA,02114-1200,US,US/Eastern,KBOS,2022-09-06 06:29:00,63.0,63.0,93.0,30.09,6.0,E,9.0,0.03,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515931,Source2,3,2022-09-06 06:28:23,2022-09-06 07:13:33,42.288845,-71.567482,,,0.0,Right lane blocked due to crash on I-495 Southbound before MA-9 Turnpike Rd.,Turnpike Rd,Westborough,Worcester,MA,01581,US,US/Eastern,KORH,2022-09-06 06:54:00,59.0,59.0,100.0,29.03,0.5,ENE,7.0,0.18,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515932,Source2,1,2022-09-06 07:01:17,2022-09-06 07:30:21,27.981455,-82.36009200000002,,,0.0,Crash on US-301 at FL-574 Dr Martin Luther King Jr Blvd.,E Dr Martin Luther King Jr Blvd,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,2022-09-06 06:55:00,,,,30.01,7.0,CALM,0.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-515933,Source2,2,2022-09-06 07:01:28,2022-09-06 07:30:33,34.010288,-84.566673,,,0.0,Main roadway closed due to crash on GA-5-CONN Barrett Pkwy Westbound at I-75.,Barrett Pkwy NW,Kennesaw,Cobb,GA,30144,US,US/Eastern,KRYY,2022-09-06 06:50:00,71.0,71.0,93.0,28.95,10.0,WSW,5.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-515934,Source3,1,2022-09-06 06:15:54,2022-09-06 07:15:31,34.38068,-82.374062,,,0.0,Crash on Willie Kay Rd at Milt Martin Rd.,Willie Kay Rd,Donalds,Abbeville,SC,29638-9015,US,US/Eastern,KGRD,2022-09-06 06:10:00,71.0,71.0,96.0,29.34,10.0,WSW,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515935,Source2,2,2022-09-06 06:18:48,2022-09-06 07:18:15,34.788540000000005,-82.440224,,,0.0,Crash on I-85 Southbound at Exit 42 / I-185 .,I-185 S,Greenville,Greenville,SC,29611,US,US/Eastern,KGMU,2022-09-06 05:53:00,73.0,73.0,90.0,28.89,10.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515936,Source2,1,2022-09-06 06:44:57,2022-09-06 07:14:34,34.789745,-82.486519,,,0.0,Crash on SC-153 both ways at 3 Bridges Rd.,SC-74,Easley,Anderson,SC,29642,US,US/Eastern,KGYH,2022-09-06 06:47:00,72.0,72.0,94.0,29.0,7.0,WSW,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-515937,Source3,1,2022-09-06 06:34:01,2022-09-06 07:18:45,34.938648,-82.035423,,,0.0,Lane blocked due to crash on Fairforest Clevedale Rd at US-29 Warren H Abernathy Hwy.,Warren H Abernathy Hwy,Spartanburg,Spartanburg,SC,29301-5062,US,US/Eastern,KSPA,2022-09-06 12:35:00,82.0,82.0,58.0,29.19,10.0,WNW,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515938,Source2,3,2022-09-06 07:00:30,2022-09-06 07:34:23,39.897732,-86.054573,,,0.7799999713897705,Entry ramp to I-465 Westbound at Exit 200 from I-69 Southbound closed due to truck crash.,Craig St,Indianapolis,Marion,IN,46250-1983,US,US/Eastern,KMQJ,2022-09-06 06:55:00,66.0,66.0,100.0,29.14,7.0,NE,5.0,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515940,Source2,3,2022-09-06 06:24:24,2022-09-06 07:23:43,40.045364,-75.001823,,,3.740000009536743,Right lane closed and right hand shoulder closed due to crash on I-95 Northbound from Exit 30 Cottman Ave to Exit 32 Linden Ave.,I-95,Philadelphia,Philadelphia,PA,19136,US,US/Eastern,KPNE,2022-09-06 06:54:00,73.0,73.0,93.0,29.86,8.0,ESE,6.0,0.03,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515941,Source2,2,2022-09-06 06:16:23,2022-09-06 07:17:53,42.336494,-83.059219,,,0.0,Crash and vehicle fire on I-75 Northbound at Exit 47A Grand River Ave.,I-75,Detroit,Wayne,MI,48201,US,US/Eastern,KDET,2022-09-06 05:53:00,68.0,68.0,81.0,29.41,10.0,NNE,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515942,Source2,2,2022-09-06 07:02:20,2022-09-06 07:30:57,40.05181500000001,-75.537941,,,2.259999990463257,Right lane closed and right hand shoulder blocked due to crash on US-202 Northbound from PA-401 Conestoga Rd to Swedesford Rd / PA-29 Morehall Rd.,US-202,Malvern,Chester,PA,19355,US,US/Eastern,KOQN,2022-09-06 06:55:00,68.0,68.0,100.0,29.29,4.0,CALM,0.0,0.43,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515943,Source2,2,2022-09-06 06:20:50,2022-09-06 07:21:35,40.679005,-73.433708,,,0.0,Crash on NY-27 Sunrise Hwy at NY-27A Old Sunrise Hwy.,Old Sunrise Hwy,Massapequa,Nassau,NY,11758,US,US/Eastern,KFRG,2022-09-06 06:29:00,74.0,74.0,91.0,29.92,5.0,SSW,9.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-515944,Source2,3,2022-09-06 06:48:14,2022-09-06 07:17:59,40.901302,-74.12599200000002,,,0.0,Right lane blocked due to crash on I-80 Westbound at CR-12 Market St.,I-80,Elmwood Park,Bergen,NJ,07407,US,US/Eastern,KTEB,2022-09-06 06:51:00,72.0,72.0,93.0,29.97,7.0,S,6.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515945,Source3,2,2022-09-06 07:05:27,2022-09-06 07:35:10,40.925575,-74.089088,,,0.0,Two lanes blocked due to crash on NJ-4 Eastbound at Paramus Rd.,W State Route 4,Paramus,Bergen,NJ,07652,US,US/Eastern,KTEB,2022-09-06 06:51:00,72.0,72.0,93.0,29.97,7.0,S,6.0,0.05,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515946,Source2,3,2022-09-06 05:16:14,2022-09-06 06:15:21,32.767815,-96.831459,,,0.0,Three lanes blocked due to crash on I-30 Dallas Fort Worth Tpke Westbound at 44 Sylvan Ave.,Dallas Fort Worth Tpke,Dallas,Dallas,TX,75208,US,US/Central,KRBD,2022-09-06 04:53:00,75.0,75.0,84.0,29.22,10.0,SSW,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-515947,Source2,3,2022-09-06 05:45:09,2022-09-06 06:29:59,41.875839,-87.676567,,,0.0,Three lanes blocked due to crash on I-290 Eisenhower Expy Westbound at Exit 28 Damen Ave.,Eisenhower Expy,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-09-06 05:53:00,71.0,71.0,78.0,29.42,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
A-515948,Source2,3,2022-09-06 06:48:13,2022-09-06 07:18:00,33.721718,-84.39520999999998,,,0.0,Crash on I-75 Northbound at Exit 244 University Ave.,GA-401 S,Atlanta,Fulton,GA,30310,US,US/Eastern,KATL,2022-09-06 06:52:00,71.0,71.0,96.0,28.95,10.0,WNW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515949,Source2,2,2022-09-06 07:05:42,2022-09-06 07:34:48,35.154675,-80.94753299999998,,,0.0,Lane blocked due to crash on Arrowood Rd at I-485 Exit 3.,I-485 N,Charlotte,Mecklenburg,NC,28273,US,US/Eastern,KCLT,2022-09-06 06:52:00,74.0,74.0,93.0,29.2,10.0,W,3.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515950,Source2,1,2022-09-06 07:02:21,2022-09-06 07:31:54,35.170502,-80.94354200000002,,,0.0,Lane blocked due to crash on Shopton Rd at Pinecrest Dr.,Shopton Rd,Charlotte,Mecklenburg,NC,28217-3045,US,US/Eastern,KCLT,2022-09-06 06:52:00,74.0,74.0,93.0,29.2,10.0,W,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515951,Source3,1,2022-09-06 06:50:35,2022-09-06 07:20:22,35.235222,-80.896782,,,0.0,Crash on Ashley Rd at Bullard St.,Bullard St,Charlotte,Mecklenburg,NC,28208-3765,US,US/Eastern,KCLT,2022-09-06 06:52:00,74.0,74.0,93.0,29.2,10.0,W,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515952,Source2,1,2022-09-06 06:35:57,2022-09-06 07:12:42,35.24171099999999,-80.858688,,,0.0,Crash on Rozzelles Ferry Rd at Trade St.,Beatties Ford Rd,Charlotte,Mecklenburg,NC,28216-5301,US,US/Eastern,KCLT,2022-09-06 06:23:00,74.0,74.0,97.0,29.19,9.0,SW,5.0,0.0,Mostly Cloud,False,False,True,True,True,False,True,False,False,False,False,True,False,Night,Day,Day,Day
A-515953,Source2,1,2022-09-06 07:03:08,2022-09-06 08:02:50,35.241791,-80.630829,,,0.0,Lane blocked due to crash on Rocky River Church Rd at Marlstone Ln.,Rocky River Church Rd,Charlotte,Mecklenburg,NC,28215-8019,US,US/Eastern,KJQF,2022-09-06 06:55:00,73.0,73.0,94.0,29.27,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
